sub_id,trial_num,dot,age,gender,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
pilot_8,8,12/10/15,3.638603696,female,duck,all,2190,some,all,none,allduck,images/duck.png,images/duck.png,images/pig.png,images/pig.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,duck,duck,duck,duck,duck,duck,pig,pig,lion,lion,lion,lion,duck,pig,lion,C,Y,all
pilot_8,9,12/10/15,3.638603696,female,giraffe,some,4054,all,none,some,somegiraffe,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/monkey.png,images/giraffe.png,images/giraffe.png,images/monkey.png,giraffe,giraffe,giraffe,giraffe,monkey,giraffe,giraffe,monkey,cat,cat,cat,cat,giraffe,monkey,cat,L,N,all
pilot_8,10,12/10/15,3.638603696,female,penguin,some,3025,some,all,none,somepenguin,images/cow.png,images/cow.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,penguin,penguin,penguin,penguin,cow,cow,penguin,penguin,bear,bear,bear,bear,penguin,cow,bear,C,N,all
pilot_8,11,12/10/15,3.638603696,female,bee,some,1985,some,all,none,somebee,images/bee.png,images/bee.png,images/partyhat.png,images/partyhat.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,bee,bee,bee,bee,bee,bee,partyhat,partyhat,barn,barn,barn,barn,bee,partyhat,barn,C,N,all
pilot_8,12,12/10/15,3.638603696,female,teddybear,some,1323,some,all,none,someteddybear,images/soccer.png,images/soccer.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,teddybear,teddybear,teddybear,teddybear,soccer,soccer,teddybear,teddybear,balloon,balloon,balloon,balloon,teddybear,soccer,balloon,C,N,all
pilot_8,13,12/10/15,3.638603696,female,mitten,none,2520,some,none,all,nonemitten,images/purse.png,images/mitten.png,images/purse.png,images/mitten.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,mitten,mitten,mitten,mitten,purse,mitten,purse,mitten,zipper,zipper,zipper,zipper,mitten,purse,zipper,R,N,all
pilot_8,14,12/10/15,3.638603696,female,tiger,some,1552,none,some,all,sometiger,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/goat.png,images/tiger.png,images/goat.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,tiger,tiger,tiger,tiger,goat,tiger,goat,tiger,frog,frog,frog,frog,tiger,goat,frog,R,N,all
pilot_8,15,12/10/15,3.638603696,female,chicken,some,2498,some,none,all,somechicken,images/chicken.png,images/chicken.png,images/sheep.png,images/sheep.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,chicken,chicken,chicken,chicken,chicken,chicken,sheep,sheep,elephant,elephant,elephant,elephant,chicken,sheep,elephant,R,N,all
pilot_8,16,12/10/15,3.638603696,female,table,none,7226,some,none,all,nonetable,images/flower.png,images/table.png,images/table.png,images/flower.png,images/train.png,images/train.png,images/train.png,images/train.png,images/table.png,images/table.png,images/table.png,images/table.png,table,table,table,table,flower,table,table,flower,train,train,train,train,table,flower,train,R,N,all
pilot_8,17,12/10/15,3.638603696,female,guitar,some,1536,some,none,all,someguitar,images/boat.png,images/guitar.png,images/boat.png,images/guitar.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,guitar,guitar,guitar,guitar,boat,guitar,boat,guitar,bike,bike,bike,bike,guitar,boat,bike,R,N,all
pilot_8,18,12/10/15,3.638603696,female,present,none,1296,none,some,all,nonepresent,images/key.png,images/key.png,images/key.png,images/key.png,images/present.png,images/tree.png,images/tree.png,images/present.png,images/present.png,images/present.png,images/present.png,images/present.png,present,present,present,present,present,tree,tree,present,key,key,key,key,present,tree,key,R,N,all
pilot_8,19,12/10/15,3.638603696,female,cookie,none,1576,some,none,all,nonecookie,images/apple.png,images/cookie.png,images/cookie.png,images/apple.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,cookie,cookie,cookie,cookie,apple,cookie,cookie,apple,popsicle,popsicle,popsicle,popsicle,cookie,apple,popsicle,R,N,all
pilot_8,20,12/10/15,3.638603696,female,butterfly,some,2678,some,none,all,somebutterfly,images/chair.png,images/chair.png,images/butterfly.png,images/butterfly.png,images/house.png,images/house.png,images/house.png,images/house.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,butterfly,butterfly,butterfly,butterfly,chair,chair,butterfly,butterfly,house,house,house,house,butterfly,chair,house,R,N,all
pilot_8,21,12/10/15,3.638603696,female,orange,all,3866,none,all,some,allorange,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,images/banana.png,images/orange.png,images/orange.png,images/banana.png,orange,orange,orange,orange,banana,orange,orange,banana,donut,donut,donut,donut,orange,banana,donut,C,Y,all
pilot_8,22,12/10/15,3.638603696,female,plane,all,2859,some,none,all,allplane,images/bus.png,images/bus.png,images/plane.png,images/plane.png,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/plane.png,images/plane.png,images/plane.png,images/plane.png,plane,plane,plane,plane,bus,bus,plane,plane,fence,fence,fence,fence,plane,bus,fence,R,Y,all
pilot_8,23,12/10/15,3.638603696,female,turtle,some,3478,some,none,all,someturtle,images/turtle.png,images/owl.png,images/owl.png,images/turtle.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,turtle,turtle,turtle,turtle,turtle,owl,owl,turtle,dog,dog,dog,dog,turtle,owl,dog,R,N,all
pilot_8,24,12/10/15,3.638603696,female,firetruck,none,4806,none,some,all,nonefiretruck,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/toothbrush.png,images/toothbrush.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,firetruck,firetruck,firetruck,firetruck,toothbrush,toothbrush,firetruck,firetruck,fork,fork,fork,fork,firetruck,toothbrush,fork,R,N,all
pilot_8,25,12/10/15,3.638603696,female,comb,none,2087,some,none,all,nonecomb,images/trafficlight.png,images/comb.png,images/comb.png,images/trafficlight.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,comb,comb,comb,comb,trafficlight,comb,comb,trafficlight,spoon,spoon,spoon,spoon,comb,trafficlight,spoon,R,N,all
pilot_8,26,12/10/15,3.638603696,female,plate,some,2078,some,all,none,someplate,images/phone.png,images/phone.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,plate,plate,plate,plate,phone,phone,plate,plate,lamp,lamp,lamp,lamp,plate,phone,lamp,C,N,all
pilot_8,27,12/10/15,3.638603696,female,cupcake,none,1276,some,none,all,nonecupcake,images/cup.png,images/cupcake.png,images/cupcake.png,images/cup.png,images/map.png,images/map.png,images/map.png,images/map.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,cupcake,cupcake,cupcake,cupcake,cup,cupcake,cupcake,cup,map,map,map,map,cupcake,cup,map,R,N,all
pilot_8,28,12/10/15,3.638603696,female,glasses,none,1310,all,some,none,noneglasses,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/shorts.png,images/shorts.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,glasses,glasses,glasses,glasses,glasses,glasses,shorts,shorts,shoe,shoe,shoe,shoe,glasses,shorts,shoe,L,N,all
pilot_8,29,12/10/15,3.638603696,female,bell,all,3911,some,none,all,allbell,images/bell.png,images/bell.png,images/pencil.png,images/pencil.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,bell,bell,bell,bell,bell,bell,pencil,pencil,crayon,crayon,crayon,crayon,bell,pencil,crayon,R,Y,all
pilot_8,30,12/10/15,3.638603696,female,fish,all,995,none,some,all,allfish,images/horse.png,images/horse.png,images/horse.png,images/horse.png,images/fish.png,images/bird.png,images/fish.png,images/bird.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,fish,fish,fish,fish,fish,bird,fish,bird,horse,horse,horse,horse,fish,bird,horse,R,Y,all
pilot_9,1,12/10/15,3.397672827,male,mitten,all,3746,some,none,all,allmitten,images/necklace.png,images/necklace.png,images/mitten.png,images/mitten.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,mitten,mitten,mitten,mitten,necklace,necklace,mitten,mitten,sock,sock,sock,sock,mitten,necklace,sock,L,N,some
pilot_9,2,12/10/15,3.397672827,male,apple,all,10501,all,some,none,allapple,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/orange.png,images/apple.png,images/apple.png,images/orange.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,apple,apple,apple,apple,orange,apple,apple,orange,cake,cake,cake,cake,apple,orange,cake,C,N,some
pilot_9,3,12/10/15,3.397672827,male,teddybear,none,6130,some,none,all,noneteddybear,images/boat.png,images/boat.png,images/teddybear.png,images/teddybear.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,teddybear,teddybear,teddybear,teddybear,boat,boat,teddybear,teddybear,drum,drum,drum,drum,teddybear,boat,drum,L,N,some
pilot_9,4,12/10/15,3.397672827,male,chair,none,8261,all,some,none,nonechair,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/partyhat.png,images/partyhat.png,images/chair.png,images/chair.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,chair,chair,chair,chair,partyhat,partyhat,chair,chair,firetruck,firetruck,firetruck,firetruck,chair,partyhat,firetruck,R,Y,none
pilot_9,5,12/10/15,3.397672827,male,lamp,none,8225,some,all,none,nonelamp,images/butterfly.png,images/lamp.png,images/lamp.png,images/butterfly.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,lamp,lamp,lamp,lamp,butterfly,lamp,lamp,butterfly,cupcake,cupcake,cupcake,cupcake,lamp,butterfly,cupcake,C,N,all
pilot_9,6,12/10/15,3.397672827,male,carrot,some,16497,some,all,none,somecarrot,images/pizza.png,images/carrot.png,images/pizza.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,carrot,carrot,carrot,carrot,pizza,carrot,pizza,carrot,donut,donut,donut,donut,carrot,pizza,donut,L,Y,some
pilot_9,7,12/10/15,3.397672827,male,tiger,none,18017,some,all,none,nonetiger,images/tiger.png,images/cow.png,images/tiger.png,images/cow.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,tiger,tiger,tiger,tiger,tiger,cow,tiger,cow,pig,pig,pig,pig,tiger,cow,pig,R,Y,none
pilot_9,8,12/10/15,3.397672827,male,bear,all,13365,none,all,some,allbear,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/monkey.png,images/monkey.png,images/bear.png,images/bear.png,bear,bear,bear,bear,monkey,monkey,bear,bear,frog,frog,frog,frog,bear,monkey,frog,C,Y,all
pilot_9,9,12/10/15,3.397672827,male,shoe,all,5703,none,all,some,allshoe,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/dress.png,images/dress.png,shoe,shoe,shoe,shoe,shoe,shoe,dress,dress,zipper,zipper,zipper,zipper,shoe,dress,zipper,C,Y,all
pilot_9,10,12/10/15,3.397672827,male,goat,all,6298,all,some,none,allgoat,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/giraffe.png,images/giraffe.png,images/goat.png,images/goat.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,goat,goat,goat,goat,giraffe,giraffe,goat,goat,turtle,turtle,turtle,turtle,goat,giraffe,turtle,L,Y,all
pilot_9,11,12/10/15,3.397672827,male,tree,none,26084,all,none,some,nonetree,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/present.png,images/present.png,images/present.png,images/present.png,images/flower.png,images/flower.png,images/tree.png,images/tree.png,tree,tree,tree,tree,flower,flower,tree,tree,present,present,present,present,tree,flower,present,C,Y,none
pilot_9,12,12/10/15,3.397672827,male,spoon,none,12030,some,all,none,nonespoon,images/house.png,images/spoon.png,images/spoon.png,images/house.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/car.png,images/car.png,images/car.png,images/car.png,spoon,spoon,spoon,spoon,house,spoon,spoon,house,car,car,car,car,spoon,house,car,C,N,all
pilot_9,13,12/10/15,3.397672827,male,shorts,all,6644,all,none,some,allshorts,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/shorts.png,images/watch.png,images/watch.png,images/shorts.png,shorts,shorts,shorts,shorts,shorts,watch,watch,shorts,hat,hat,hat,hat,shorts,watch,hat,R,N,some
pilot_9,14,12/10/15,3.397672827,male,owl,all,6692,some,none,all,allowl,images/owl.png,images/owl.png,images/cat.png,images/cat.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,owl,owl,owl,owl,owl,owl,cat,cat,penguin,penguin,penguin,penguin,owl,cat,penguin,R,Y,all
pilot_9,15,12/10/15,3.397672827,male,cookie,some,1577,none,all,some,somecookie,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/pear.png,images/cookie.png,images/pear.png,images/cookie.png,cookie,cookie,cookie,cookie,pear,cookie,pear,cookie,banana,banana,banana,banana,cookie,pear,banana,C,N,all
pilot_9,16,12/10/15,3.397672827,male,block,none,3796,none,all,some,noneblock,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/block.png,images/block.png,images/block.png,images/block.png,images/block.png,images/paintbrush.png,images/block.png,images/paintbrush.png,block,block,block,block,block,paintbrush,block,paintbrush,balloon,balloon,balloon,balloon,block,paintbrush,balloon,R,N,some
pilot_9,17,12/10/15,3.397672827,male,pretzel,some,12854,all,some,none,somepretzel,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/strawberry.png,images/pretzel.png,images/pretzel.png,images/strawberry.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,pretzel,pretzel,pretzel,pretzel,strawberry,pretzel,pretzel,strawberry,popsicle,popsicle,popsicle,popsicle,pretzel,strawberry,popsicle,L,N,all
pilot_9,18,12/10/15,3.397672827,male,fish,all,4100,all,some,none,allfish,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/lion.png,images/fish.png,images/lion.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,fish,fish,fish,fish,fish,lion,fish,lion,bird,bird,bird,bird,fish,lion,bird,L,Y,all
pilot_9,19,12/10/15,3.397672827,male,phone,some,5797,none,some,all,somephone,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/phone.png,images/plane.png,images/phone.png,images/plane.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,phone,phone,phone,phone,phone,plane,phone,plane,trafficlight,trafficlight,trafficlight,trafficlight,phone,plane,trafficlight,R,N,all
pilot_9,20,12/10/15,3.397672827,male,duck,some,2582,all,none,some,someduck,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/chicken.png,images/chicken.png,images/duck.png,images/duck.png,duck,duck,duck,duck,chicken,chicken,duck,duck,elephant,elephant,elephant,elephant,duck,chicken,elephant,L,N,all
pilot_9,21,12/10/15,3.397672827,male,crayon,some,5655,none,all,some,somecrayon,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/bucket.png,images/crayon.png,images/bucket.png,crayon,crayon,crayon,crayon,crayon,bucket,crayon,bucket,bell,bell,bell,bell,crayon,bucket,bell,C,N,all
