sub_id,trial_num,dot,time,age,sex,english,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
11716_19,12,1/17/16,16:52,6.576317591,M,1,plane,none,2395,none,all,some,noneplane,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/firetruck.png,images/plane.png,images/plane.png,images/firetruck.png,plane,plane,plane,plane,firetruck,plane,plane,firetruck,cup,cup,cup,cup,plane,firetruck,cup,L,Y,none
11716_19,13,1/17/16,16:52,6.576317591,M,1,bear,some,1773,all,some,none,somebear,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bird.png,images/bird.png,images/bear.png,images/bear.png,images/horse.png,images/horse.png,images/horse.png,images/horse.png,bear,bear,bear,bear,bird,bird,bear,bear,horse,horse,horse,horse,bear,bird,horse,L,N,all
11716_19,14,1/17/16,16:52,6.576317591,M,1,crayon,none,3628,all,none,some,nonecrayon,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/bucket.png,images/crayon.png,images/crayon.png,images/bucket.png,crayon,crayon,crayon,crayon,bucket,crayon,crayon,bucket,bell,bell,bell,bell,crayon,bucket,bell,C,Y,none
11716_19,15,1/17/16,16:52,6.576317591,M,1,house,none,8504,none,all,some,nonehouse,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/house.png,images/house.png,images/house.png,images/house.png,images/present.png,images/present.png,images/house.png,images/house.png,house,house,house,house,present,present,house,house,plate,plate,plate,plate,house,present,plate,L,Y,none
11716_19,16,1/17/16,16:52,6.576317591,M,1,hat,some,7425,none,some,all,somehat,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/necklace.png,images/hat.png,images/necklace.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,hat,hat,hat,hat,necklace,hat,necklace,hat,zipper,zipper,zipper,zipper,hat,necklace,zipper,C,Y,some
11716_19,17,1/17/16,16:52,6.576317591,M,1,pig,all,5775,none,some,all,allpig,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/pig.png,images/pig.png,images/tiger.png,images/tiger.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,pig,pig,pig,pig,pig,pig,tiger,tiger,owl,owl,owl,owl,pig,tiger,owl,R,Y,all
11716_19,18,1/17/16,16:52,6.576317591,M,1,guitar,all,1247,none,some,all,allguitar,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/guitar.png,images/guitar.png,images/paintbrush.png,images/paintbrush.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,guitar,guitar,guitar,guitar,guitar,guitar,paintbrush,paintbrush,drum,drum,drum,drum,guitar,paintbrush,drum,L,N,none
11716_19,19,1/17/16,16:52,6.576317591,M,1,pretzel,none,2329,some,all,none,nonepretzel,images/pretzel.png,images/cake.png,images/pretzel.png,images/cake.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,pretzel,pretzel,pretzel,pretzel,pretzel,cake,pretzel,cake,orange,orange,orange,orange,pretzel,cake,orange,L,N,some
11716_19,20,1/17/16,16:52,6.576317591,M,1,glasses,none,4093,none,all,some,noneglasses,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/dress.png,images/glasses.png,images/dress.png,glasses,glasses,glasses,glasses,glasses,dress,glasses,dress,purse,purse,purse,purse,glasses,dress,purse,L,Y,none
11716_19,21,1/17/16,16:52,6.576317591,M,1,spoon,some,6587,all,some,none,somespoon,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/map.png,images/spoon.png,images/map.png,images/car.png,images/car.png,images/car.png,images/car.png,spoon,spoon,spoon,spoon,spoon,map,spoon,map,car,car,car,car,spoon,map,car,C,Y,some
11716_19,22,1/17/16,16:52,6.576317591,M,1,bus,none,1817,all,some,none,nonebus,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/stroller.png,images/stroller.png,images/bus.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,bus,bus,bus,bus,bus,stroller,stroller,bus,chair,chair,chair,chair,bus,stroller,chair,R,Y,none
11716_19,23,1/17/16,16:52,6.576317591,M,1,watch,all,1071,all,some,none,allwatch,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/shorts.png,images/watch.png,images/watch.png,images/shorts.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,watch,watch,watch,watch,shorts,watch,watch,shorts,mitten,mitten,mitten,mitten,watch,shorts,mitten,L,Y,all
11716_19,24,1/17/16,16:52,6.576317591,M,1,shirt,all,1463,some,none,all,allshirt,images/shirt.png,images/shoe.png,images/shirt.png,images/shoe.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,shirt,shirt,shirt,shirt,shirt,shoe,shirt,shoe,sock,sock,sock,sock,shirt,shoe,sock,R,Y,all
11716_19,25,1/17/16,16:52,6.576317591,M,1,phone,some,2612,none,some,all,somephone,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/phone.png,images/butterfly.png,images/butterfly.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,phone,phone,phone,phone,phone,butterfly,butterfly,phone,tree,tree,tree,tree,phone,butterfly,tree,R,N,all
11716_19,26,1/17/16,16:52,6.576317591,M,1,block,all,3703,all,some,none,allblock,images/block.png,images/block.png,images/block.png,images/block.png,images/scissors.png,images/scissors.png,images/block.png,images/block.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,block,block,block,block,scissors,scissors,block,block,pencil,pencil,pencil,pencil,block,scissors,pencil,L,Y,all
11716_19,27,1/17/16,16:52,6.576317591,M,1,clock,all,1275,some,none,all,allclock,images/clock.png,images/table.png,images/clock.png,images/table.png,images/key.png,images/key.png,images/key.png,images/key.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,clock,clock,clock,clock,clock,table,clock,table,key,key,key,key,clock,table,key,R,Y,all
11716_19,28,1/17/16,16:52,6.576317591,M,1,soccer,none,12508,none,some,all,nonesoccer,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/soccer.png,images/boat.png,images/soccer.png,images/boat.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,soccer,soccer,soccer,soccer,soccer,boat,soccer,boat,bike,bike,bike,bike,soccer,boat,bike,L,Y,none
11716_19,29,1/17/16,16:52,6.576317591,M,1,elephant,all,3500,all,some,none,allelephant,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/penguin.png,images/penguin.png,images/elephant.png,images/elephant.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,elephant,elephant,elephant,elephant,penguin,penguin,elephant,elephant,giraffe,giraffe,giraffe,giraffe,elephant,penguin,giraffe,L,Y,all
11716_19,30,1/17/16,16:52,6.576317591,M,1,chicken,some,2863,none,all,some,somechicken,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,images/dog.png,images/chicken.png,images/dog.png,images/chicken.png,chicken,chicken,chicken,chicken,dog,chicken,dog,chicken,sheep,sheep,sheep,sheep,chicken,dog,sheep,R,Y,some
TM001,1,1/20/16,8:50,3.326488706,F,1,sheep,all,2098,all,some,none,allsheep,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/lion.png,images/sheep.png,images/lion.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,sheep,sheep,sheep,sheep,sheep,lion,sheep,lion,elephant,elephant,elephant,elephant,sheep,lion,elephant,C,N,some
TM001,2,1/20/16,8:50,3.326488706,F,1,cupcake,some,1500,all,some,none,somecupcake,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/table.png,images/cupcake.png,images/table.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,cupcake,cupcake,cupcake,cupcake,cupcake,table,cupcake,table,chair,chair,chair,chair,cupcake,table,chair,L,N,all
TM001,3,1/20/16,8:50,3.326488706,F,1,clock,some,2703,none,some,all,someclock,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/clock.png,images/bee.png,images/bee.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,clock,clock,clock,clock,clock,bee,bee,clock,spoon,spoon,spoon,spoon,clock,bee,spoon,R,N,all
TM001,4,1/20/16,8:50,3.326488706,F,1,cow,none,8955,some,none,all,nonecow,images/frog.png,images/cow.png,images/cow.png,images/frog.png,images/horse.png,images/horse.png,images/horse.png,images/horse.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,cow,cow,cow,cow,frog,cow,cow,frog,horse,horse,horse,horse,cow,frog,horse,C,Y,none
TM001,5,1/20/16,8:50,3.326488706,F,1,pretzel,none,5316,all,some,none,nonepretzel,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/orange.png,images/pretzel.png,images/orange.png,images/pretzel.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,pretzel,pretzel,pretzel,pretzel,orange,pretzel,orange,pretzel,strawberry,strawberry,strawberry,strawberry,pretzel,orange,strawberry,C,N,some
TM001,6,1/20/16,8:50,3.326488706,F,1,mitten,none,3177,some,none,all,nonemitten,images/mitten.png,images/dress.png,images/mitten.png,images/dress.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,mitten,mitten,mitten,mitten,mitten,dress,mitten,dress,shoe,shoe,shoe,shoe,mitten,dress,shoe,L,N,some
TM001,7,1/20/16,8:50,3.326488706,F,1,guitar,none,2677,all,some,none,noneguitar,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/teddybear.png,images/teddybear.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,guitar,guitar,guitar,guitar,guitar,guitar,teddybear,teddybear,drum,drum,drum,drum,guitar,teddybear,drum,C,N,some
TM002,1,1/20/16,8:59,4.232717317,M,1,zipper,all,2723,some,none,all,allzipper,images/zipper.png,images/mitten.png,images/mitten.png,images/zipper.png,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,zipper,zipper,zipper,zipper,zipper,mitten,mitten,zipper,necklace,necklace,necklace,necklace,zipper,mitten,necklace,R,Y,all
TM002,2,1/20/16,8:59,4.232717317,M,1,giraffe,some,8875,all,some,none,somegiraffe,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/goat.png,images/goat.png,images/giraffe.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,giraffe,giraffe,giraffe,giraffe,giraffe,goat,goat,giraffe,duck,duck,duck,duck,giraffe,goat,duck,C,Y,some
TM002,3,1/20/16,8:59,4.232717317,M,1,house,some,1842,some,all,none,somehouse,images/toothbrush.png,images/toothbrush.png,images/house.png,images/house.png,images/house.png,images/house.png,images/house.png,images/house.png,images/map.png,images/map.png,images/map.png,images/map.png,house,house,house,house,toothbrush,toothbrush,house,house,map,map,map,map,house,toothbrush,map,L,Y,some
TM002,4,1/20/16,8:59,4.232717317,M,1,barn,none,3834,some,all,none,nonebarn,images/tree.png,images/barn.png,images/barn.png,images/tree.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,barn,barn,barn,barn,tree,barn,barn,tree,butterfly,butterfly,butterfly,butterfly,barn,tree,butterfly,R,Y,none
TM002,5,1/20/16,8:59,4.232717317,M,1,table,none,3626,some,all,none,nonetable,images/table.png,images/comb.png,images/comb.png,images/table.png,images/table.png,images/table.png,images/table.png,images/table.png,images/fence.png,images/fence.png,images/fence.png,images/fence.png,table,table,table,table,table,comb,comb,table,fence,fence,fence,fence,table,comb,fence,R,Y,none
TM002,6,1/20/16,8:59,4.232717317,M,1,pencil,none,1689,some,all,none,nonepencil,images/crayon.png,images/pencil.png,images/pencil.png,images/crayon.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,pencil,pencil,pencil,pencil,crayon,pencil,pencil,crayon,balloon,balloon,balloon,balloon,pencil,crayon,balloon,R,Y,none
TM002,7,1/20/16,8:59,4.232717317,M,1,bear,some,3476,some,all,none,somebear,images/elephant.png,images/bear.png,images/elephant.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,bear,bear,bear,bear,elephant,bear,elephant,bear,chicken,chicken,chicken,chicken,bear,elephant,chicken,L,Y,some
TM002,8,1/20/16,8:59,4.232717317,M,1,bell,some,2996,some,all,none,somebell,images/bell.png,images/bell.png,images/guitar.png,images/guitar.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,bell,bell,bell,bell,bell,bell,guitar,guitar,bike,bike,bike,bike,bell,guitar,bike,L,Y,some
TM002,9,1/20/16,8:59,4.232717317,M,1,bucket,all,1491,some,all,none,allbucket,images/boat.png,images/bucket.png,images/boat.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,bucket,bucket,bucket,bucket,boat,bucket,boat,bucket,scissors,scissors,scissors,scissors,bucket,boat,scissors,C,Y,all
TM002,10,1/20/16,8:59,4.232717317,M,1,turtle,some,2061,all,none,some,someturtle,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/turtle.png,images/owl.png,images/turtle.png,images/owl.png,turtle,turtle,turtle,turtle,turtle,owl,turtle,owl,frog,frog,frog,frog,turtle,owl,frog,R,Y,some
TM002,11,1/20/16,8:59,4.232717317,M,1,carrot,none,1855,all,some,none,nonecarrot,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/pear.png,images/pear.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,carrot,carrot,carrot,carrot,carrot,carrot,pear,pear,donut,donut,donut,donut,carrot,pear,donut,R,Y,none
TM002,12,1/20/16,8:59,4.232717317,M,1,dress,all,4926,all,some,none,alldress,images/dress.png,images/dress.png,images/dress.png,images/dress.png,images/shirt.png,images/shirt.png,images/dress.png,images/dress.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,dress,dress,dress,dress,shirt,shirt,dress,dress,watch,watch,watch,watch,dress,shirt,watch,L,Y,all
TM002,13,1/20/16,8:59,4.232717317,M,1,shoe,all,3519,some,all,none,allshoe,images/shoe.png,images/hat.png,images/shoe.png,images/hat.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,shoe,shoe,shoe,shoe,shoe,hat,shoe,hat,shorts,shorts,shorts,shorts,shoe,hat,shorts,R,N,none
TM002,14,1/20/16,8:59,4.232717317,M,1,purse,some,2699,none,some,all,somepurse,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/purse.png,images/glasses.png,images/glasses.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,purse,purse,purse,purse,purse,glasses,glasses,purse,sock,sock,sock,sock,purse,glasses,sock,C,Y,some
TM002,15,1/20/16,8:59,4.232717317,M,1,partyhat,some,3572,none,some,all,somepartyhat,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/partyhat.png,images/partyhat.png,images/cupcake.png,images/cupcake.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,partyhat,partyhat,partyhat,partyhat,partyhat,partyhat,cupcake,cupcake,plane,plane,plane,plane,partyhat,cupcake,plane,C,Y,some
TM002,16,1/20/16,8:59,4.232717317,M,1,strawberry,none,2979,none,all,some,nonestrawberry,images/orange.png,images/orange.png,images/orange.png,images/orange.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/banana.png,images/strawberry.png,images/banana.png,strawberry,strawberry,strawberry,strawberry,strawberry,banana,strawberry,banana,orange,orange,orange,orange,strawberry,banana,orange,L,Y,none
TM002,17,1/20/16,8:59,4.232717317,M,1,dog,all,2668,some,none,all,alldog,images/dog.png,images/cow.png,images/cow.png,images/dog.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,dog,dog,dog,dog,dog,cow,cow,dog,pig,pig,pig,pig,dog,cow,pig,R,Y,all
TM002,18,1/20/16,8:59,4.232717317,M,1,bird,some,7005,none,some,all,somebird,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/monkey.png,images/bird.png,images/bird.png,images/monkey.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,bird,bird,bird,bird,monkey,bird,bird,monkey,penguin,penguin,penguin,penguin,bird,monkey,penguin,R,N,all
TM002,19,1/20/16,8:59,4.232717317,M,1,block,all,1909,some,none,all,allblock,images/book.png,images/block.png,images/block.png,images/book.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/block.png,images/block.png,images/block.png,images/block.png,block,block,block,block,book,block,block,book,soccer,soccer,soccer,soccer,block,book,soccer,R,Y,all
