sub_id,trial_num,dot,time,age,sex,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
1616_2,14,1/6/16,11:59,5.938398357,Male,plate,some,3292,all,none,some,someplate,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/fence.png,images/fence.png,images/plate.png,images/plate.png,plate,plate,plate,plate,fence,fence,plate,plate,cupcake,cupcake,cupcake,cupcake,plate,fence,cupcake,R,Y,some
1616_2,15,1/6/16,11:59,5.938398357,Male,key,some,1539,none,all,some,somekey,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/key.png,images/key.png,images/key.png,images/key.png,images/key.png,images/partyhat.png,images/key.png,images/partyhat.png,key,key,key,key,key,partyhat,key,partyhat,tree,tree,tree,tree,key,partyhat,tree,R,Y,some
1616_2,16,1/6/16,11:59,5.938398357,Male,shirt,all,888,some,none,all,allshirt,images/shirt.png,images/shoe.png,images/shirt.png,images/shoe.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,shirt,shirt,shirt,shirt,shirt,shoe,shirt,shoe,watch,watch,watch,watch,shirt,shoe,watch,R,Y,all
1616_2,17,1/6/16,11:59,5.938398357,Male,bike,some,2253,all,none,some,somebike,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/bike.png,images/bike.png,images/bucket.png,images/bucket.png,bike,bike,bike,bike,bike,bike,bucket,bucket,crayon,crayon,crayon,crayon,bike,bucket,crayon,R,Y,some
1616_2,18,1/6/16,11:59,5.938398357,Male,book,all,868,all,none,some,allbook,images/book.png,images/book.png,images/book.png,images/book.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/teddybear.png,images/book.png,images/book.png,images/teddybear.png,book,book,book,book,teddybear,book,book,teddybear,bell,bell,bell,bell,book,teddybear,bell,L,Y,all
1616_2,19,1/6/16,11:59,5.938398357,Male,barn,none,18317,some,none,all,nonebarn,images/barn.png,images/bus.png,images/bus.png,images/barn.png,images/house.png,images/house.png,images/house.png,images/house.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,barn,barn,barn,barn,barn,bus,bus,barn,house,house,house,house,barn,bus,house,C,Y,none
1616_2,20,1/6/16,11:59,5.938398357,Male,fish,none,3530,some,none,all,nonefish,images/fish.png,images/bird.png,images/bird.png,images/fish.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,fish,fish,fish,fish,fish,bird,bird,fish,monkey,monkey,monkey,monkey,fish,bird,monkey,C,Y,none
1616_2,21,1/6/16,11:59,5.938398357,Male,comb,all,3418,all,some,none,allcomb,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/chair.png,images/comb.png,images/chair.png,images/comb.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,comb,comb,comb,comb,chair,comb,chair,comb,bee,bee,bee,bee,comb,chair,bee,L,Y,all
1616_2,22,1/6/16,11:59,5.938398357,Male,balloon,some,1226,all,some,none,someballoon,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/drum.png,images/drum.png,images/balloon.png,images/balloon.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,balloon,balloon,balloon,balloon,drum,drum,balloon,balloon,guitar,guitar,guitar,guitar,balloon,drum,guitar,C,Y,some
1616_2,23,1/6/16,11:59,5.938398357,Male,pear,all,1539,all,none,some,allpear,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/pear.png,images/strawberry.png,images/pear.png,images/strawberry.png,pear,pear,pear,pear,pear,strawberry,pear,strawberry,banana,banana,banana,banana,pear,strawberry,banana,L,Y,all
1616_2,24,1/6/16,11:59,5.938398357,Male,paintbrush,none,7119,all,some,none,nonepaintbrush,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/scissors.png,images/paintbrush.png,images/scissors.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,paintbrush,paintbrush,paintbrush,paintbrush,paintbrush,scissors,paintbrush,scissors,boat,boat,boat,boat,paintbrush,scissors,boat,R,Y,none
1616_2,25,1/6/16,11:59,5.938398357,Male,elephant,all,2549,all,none,some,allelephant,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/chicken.png,images/chicken.png,images/elephant.png,images/elephant.png,elephant,elephant,elephant,elephant,chicken,chicken,elephant,elephant,tiger,tiger,tiger,tiger,elephant,chicken,tiger,L,Y,all
1616_2,26,1/6/16,11:59,5.938398357,Male,sock,some,2387,all,none,some,somesock,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/sock.png,images/glasses.png,images/sock.png,images/glasses.png,sock,sock,sock,sock,sock,glasses,sock,glasses,hat,hat,hat,hat,sock,glasses,hat,R,Y,some
1616_2,27,1/6/16,11:59,5.938398357,Male,cake,some,2423,some,all,none,somecake,images/cake.png,images/carrot.png,images/cake.png,images/carrot.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,cake,cake,cake,cake,cake,carrot,cake,carrot,pretzel,pretzel,pretzel,pretzel,cake,carrot,pretzel,L,Y,some
1616_2,29,1/6/16,11:59,5.938398357,Male,train,none,8062,all,none,some,nonetrain,images/train.png,images/train.png,images/train.png,images/train.png,images/table.png,images/table.png,images/table.png,images/table.png,images/train.png,images/spoon.png,images/spoon.png,images/train.png,train,train,train,train,train,spoon,spoon,train,table,table,table,table,train,spoon,table,C,Y,none
1616_2,30,1/6/16,11:59,5.938398357,Male,dress,some,1923,none,some,all,somedress,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/necklace.png,images/dress.png,images/necklace.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,dress,dress,dress,dress,necklace,dress,necklace,dress,zipper,zipper,zipper,zipper,dress,necklace,zipper,C,Y,some
1616_3,1,1/6/16,13:39,4.128678987,Female,paintbrush,some,7948,none,all,some,somepaintbrush,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/bucket.png,images/bucket.png,paintbrush,paintbrush,paintbrush,paintbrush,paintbrush,paintbrush,bucket,bucket,drum,drum,drum,drum,paintbrush,bucket,drum,C,N,all
1616_3,2,1/6/16,13:39,4.128678987,Female,apple,all,4381,all,none,some,allapple,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/apple.png,images/apple.png,images/donut.png,images/donut.png,apple,apple,apple,apple,apple,apple,donut,donut,pear,pear,pear,pear,apple,donut,pear,L,Y,all
1616_3,3,1/6/16,13:39,4.128678987,Female,butterfly,all,2714,none,some,all,allbutterfly,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/house.png,images/butterfly.png,images/house.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,butterfly,butterfly,butterfly,butterfly,house,butterfly,house,butterfly,phone,phone,phone,phone,butterfly,house,phone,R,Y,all
1616_3,4,1/6/16,13:39,4.128678987,Female,watch,some,6488,none,some,all,somewatch,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/watch.png,images/necklace.png,images/necklace.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,watch,watch,watch,watch,watch,necklace,necklace,watch,mitten,mitten,mitten,mitten,watch,necklace,mitten,R,N,all
1616_3,5,1/6/16,13:39,4.128678987,Female,purse,none,2536,none,some,all,nonepurse,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/purse.png,images/shorts.png,images/shorts.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,purse,purse,purse,purse,purse,shorts,shorts,purse,sock,sock,sock,sock,purse,shorts,sock,R,N,all
1616_3,6,1/6/16,13:39,4.128678987,Female,chair,all,11828,none,all,some,allchair,images/train.png,images/train.png,images/train.png,images/train.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/table.png,images/table.png,images/chair.png,images/chair.png,chair,chair,chair,chair,table,table,chair,chair,train,train,train,train,chair,table,train,C,Y,all
1616_3,7,1/6/16,13:39,4.128678987,Female,toothbrush,some,5956,some,all,none,sometoothbrush,images/toothbrush.png,images/present.png,images/present.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/car.png,images/car.png,images/car.png,images/car.png,toothbrush,toothbrush,toothbrush,toothbrush,toothbrush,present,present,toothbrush,car,car,car,car,toothbrush,present,car,C,N,all
1616_3,8,1/6/16,13:39,4.128678987,Female,pizza,some,6005,none,some,all,somepizza,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/carrot.png,images/carrot.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,pizza,pizza,pizza,pizza,carrot,carrot,pizza,pizza,strawberry,strawberry,strawberry,strawberry,pizza,carrot,strawberry,R,N,all
1616_3,9,1/6/16,13:39,4.128678987,Female,stroller,all,5895,all,none,some,allstroller,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,images/stroller.png,images/stroller.png,images/tree.png,images/tree.png,stroller,stroller,stroller,stroller,stroller,stroller,tree,tree,lamp,lamp,lamp,lamp,stroller,tree,lamp,L,Y,all
1616_3,10,1/6/16,13:39,4.128678987,Female,lion,some,2776,some,none,all,somelion,images/bird.png,images/lion.png,images/lion.png,images/bird.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,lion,lion,lion,lion,bird,lion,lion,bird,goat,goat,goat,goat,lion,bird,goat,R,N,all
1616_3,11,1/6/16,13:39,4.128678987,Female,balloon,none,22998,none,all,some,noneballoon,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/soccer.png,images/balloon.png,images/soccer.png,images/balloon.png,balloon,balloon,balloon,balloon,soccer,balloon,soccer,balloon,crayon,crayon,crayon,crayon,balloon,soccer,crayon,C,N,all
1616_3,12,1/6/16,13:39,4.128678987,Female,guitar,none,16501,none,all,some,noneguitar,images/book.png,images/book.png,images/book.png,images/book.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/pencil.png,images/pencil.png,images/guitar.png,guitar,guitar,guitar,guitar,guitar,pencil,pencil,guitar,book,book,book,book,guitar,pencil,book,C,N,all
1616_3,13,1/6/16,13:39,4.128678987,Female,bee,some,15834,none,some,all,somebee,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/plate.png,images/plate.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,bee,bee,bee,bee,plate,plate,bee,bee,partyhat,partyhat,partyhat,partyhat,bee,plate,partyhat,R,N,all
1616_3,14,1/6/16,13:39,4.128678987,Female,shoe,some,9090,some,none,all,someshoe,images/shoe.png,images/zipper.png,images/shoe.png,images/zipper.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,shoe,shoe,shoe,shoe,shoe,zipper,shoe,zipper,glasses,glasses,glasses,glasses,shoe,zipper,glasses,R,N,all
1616_3,15,1/6/16,13:39,4.128678987,Female,teddybear,all,4557,none,some,all,allteddybear,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/bell.png,images/bell.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,teddybear,teddybear,teddybear,teddybear,bell,bell,teddybear,teddybear,scissors,scissors,scissors,scissors,teddybear,bell,scissors,R,Y,all
1616_3,16,1/6/16,13:39,4.128678987,Female,hat,none,6069,none,some,all,nonehat,images/dress.png,images/dress.png,images/dress.png,images/dress.png,images/shirt.png,images/hat.png,images/hat.png,images/shirt.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,hat,hat,hat,hat,shirt,hat,hat,shirt,dress,dress,dress,dress,hat,shirt,dress,R,N,all
1616_3,17,1/6/16,13:39,4.128678987,Female,giraffe,none,16328,some,all,none,nonegiraffe,images/giraffe.png,images/cow.png,images/giraffe.png,images/cow.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,giraffe,giraffe,giraffe,giraffe,giraffe,cow,giraffe,cow,owl,owl,owl,owl,giraffe,cow,owl,C,N,all
1616_3,18,1/6/16,13:39,4.128678987,Female,pretzel,some,5008,some,all,none,somepretzel,images/pretzel.png,images/cookie.png,images/pretzel.png,images/cookie.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,pretzel,pretzel,pretzel,pretzel,pretzel,cookie,pretzel,cookie,banana,banana,banana,banana,pretzel,cookie,banana,C,N,all
1616_3,19,1/6/16,13:39,4.128678987,Female,comb,all,8930,some,all,none,allcomb,images/firetruck.png,images/comb.png,images/firetruck.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,comb,comb,comb,comb,firetruck,comb,firetruck,comb,cup,cup,cup,cup,comb,firetruck,cup,C,Y,all
1616_3,20,1/6/16,13:39,4.128678987,Female,cupcake,none,16718,all,none,some,nonecupcake,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/plane.png,images/cupcake.png,images/cupcake.png,images/plane.png,cupcake,cupcake,cupcake,cupcake,plane,cupcake,cupcake,plane,flower,flower,flower,flower,cupcake,plane,flower,C,Y,none
1616_3,21,1/6/16,13:39,4.128678987,Female,cake,none,6977,none,all,some,nonecake,images/orange.png,images/orange.png,images/orange.png,images/orange.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/popsicle.png,images/cake.png,images/cake.png,images/popsicle.png,cake,cake,cake,cake,popsicle,cake,cake,popsicle,orange,orange,orange,orange,cake,popsicle,orange,L,Y,none
1616_3,22,1/6/16,13:39,4.128678987,Female,chicken,some,3664,all,none,some,somechicken,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/chicken.png,images/horse.png,images/chicken.png,images/horse.png,chicken,chicken,chicken,chicken,chicken,horse,chicken,horse,sheep,sheep,sheep,sheep,chicken,horse,sheep,L,N,all
1616_3,23,1/6/16,13:39,4.128678987,Female,map,all,10473,some,none,all,allmap,images/fork.png,images/map.png,images/fork.png,images/map.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/map.png,images/map.png,images/map.png,images/map.png,map,map,map,map,fork,map,fork,map,spoon,spoon,spoon,spoon,map,fork,spoon,R,Y,all
1616_3,24,1/6/16,13:39,4.128678987,Female,boat,all,4746,some,all,none,allboat,images/block.png,images/boat.png,images/boat.png,images/block.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,boat,boat,boat,boat,block,boat,boat,block,bike,bike,bike,bike,boat,block,bike,C,Y,all
1616_3,25,1/6/16,13:39,4.128678987,Female,clock,none,9258,some,none,all,noneclock,images/bus.png,images/clock.png,images/clock.png,images/bus.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,clock,clock,clock,clock,bus,clock,clock,bus,trafficlight,trafficlight,trafficlight,trafficlight,clock,bus,trafficlight,C,Y,none
1616_3,26,1/6/16,13:39,4.128678987,Female,penguin,none,6073,all,none,some,nonepenguin,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/bear.png,images/penguin.png,images/bear.png,images/penguin.png,penguin,penguin,penguin,penguin,bear,penguin,bear,penguin,tiger,tiger,tiger,tiger,penguin,bear,tiger,C,Y,none
1616_3,27,1/6/16,13:39,4.128678987,Female,dog,some,22118,none,some,all,somedog,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/dog.png,images/dog.png,images/frog.png,images/frog.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,dog,dog,dog,dog,dog,dog,frog,frog,duck,duck,duck,duck,dog,frog,duck,R,N,all
1616_3,28,1/6/16,13:39,4.128678987,Female,barn,all,6644,all,none,some,allbarn,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/key.png,images/key.png,images/key.png,images/key.png,images/fence.png,images/fence.png,images/barn.png,images/barn.png,barn,barn,barn,barn,fence,fence,barn,barn,key,key,key,key,barn,fence,key,L,Y,all
